visitor_id,visitor_type,device,traffic_source,add_to_cart,checkout_started,subscribed,revenue
V001729,new,desktop,organic_search,0,0,0,0.0
V001730,new,mobile,direct,1,1,1,51.42
V001731,new,desktop,email,0,0,0,0.0
V001732,returning,mobile,organic_search,0,0,0,0.0
V001733,new,mobile,direct,0,0,0,0.0
V001734,returning,desktop,email,1,0,0,0.0
V001735,new,mobile,organic_search,0,0,0,0.0
V001736,new,mobile,email,0,0,0,0.0
V001737,new,mobile,organic_search,0,0,0,0.0
V001738,new,mobile,influencer,0,0,0,0.0
V001739,new,mobile,email,0,0,0,0.0
V001740,returning,desktop,paid_social,0,0,0,0.0
V001741,new,desktop,organic_search,0,0,0,0.0
V001742,returning,mobile,paid_social,0,0,0,0.0
V001743,new,mobile,paid_social,0,0,0,0.0
V001744,new,desktop,paid_social,0,0,0,0.0
V001745,returning,mobile,email,1,1,1,52.91
V001746,new,mobile,email,0,0,0,0.0
V001747,new,tablet,email,1,1,1,47.35
V001748,new,mobile,paid_social,0,0,0,0.0
V001749,new,desktop,email,0,0,0,0.0
V001750,new,desktop,paid_social,1,1,1,50.47
V001751,new,mobile,organic_search,0,0,0,0.0
V001752,new,mobile,paid_social,0,0,0,0.0
V001753,new,desktop,organic_search,0,0,0,0.0
V001754,new,desktop,influencer,0,0,0,0.0
V001755,new,mobile,direct,0,0,0,0.0
V001756,new,mobile,paid_social,0,0,0,0.0
V001757,new,mobile,organic_search,0,0,0,0.0
V001758,new,mobile,direct,0,0,0,0.0
V001759,new,mobile,paid_social,0,0,0,0.0
V001760,new,desktop,paid_social,1,1,1,48.65
V001761,new,mobile,direct,0,0,0,0.0
V001762,new,desktop,organic_search,0,0,0,0.0
V001763,returning,mobile,direct,0,0,0,0.0
V001764,new,desktop,direct,0,0,0,0.0
V001765,new,desktop,direct,0,0,0,0.0
V001766,returning,mobile,organic_search,0,0,0,0.0
V001767,returning,mobile,paid_social,0,0,0,0.0
V001768,returning,mobile,influencer,0,0,0,0.0
V001769,returning,mobile,direct,0,0,0,0.0
V001770,new,desktop,email,0,0,0,0.0
V001771,new,mobile,paid_social,0,0,0,0.0
V001772,returning,mobile,direct,1,0,0,0.0
V001773,new,mobile,organic_search,0,0,0,0.0
V001774,returning,desktop,paid_social,1,1,1,50.52
V001775,new,desktop,organic_search,0,0,0,0.0
V001776,returning,desktop,organic_search,1,1,1,50.66
V001777,new,desktop,email,0,0,0,0.0
V001778,new,mobile,paid_social,0,0,0,0.0
V001779,new,mobile,direct,1,1,1,49.06
V001780,new,desktop,email,0,0,0,0.0
V001781,returning,desktop,influencer,1,1,1,48.83
V001782,returning,mobile,email,0,0,0,0.0
V001783,new,mobile,paid_social,0,0,0,0.0
V001784,returning,desktop,paid_social,0,0,0,0.0
V001785,returning,mobile,paid_social,0,0,0,0.0
V001786,new,desktop,paid_social,1,0,0,0.0
V001787,new,desktop,paid_social,0,0,0,0.0
V001788,returning,mobile,direct,0,0,0,0.0
V001789,new,tablet,organic_search,0,0,0,0.0
V001790,new,mobile,paid_social,1,1,1,49.19
V001791,returning,mobile,organic_search,0,0,0,0.0
V001792,new,mobile,direct,0,0,0,0.0
V001793,returning,mobile,organic_search,0,0,0,0.0
V001794,new,mobile,direct,0,0,0,0.0
V001795,new,mobile,paid_social,0,0,0,0.0
V001796,new,desktop,organic_search,0,0,0,0.0
V001797,returning,mobile,organic_search,1,1,1,48.75
V001798,new,mobile,paid_social,0,0,0,0.0
V001799,new,mobile,organic_search,0,0,0,0.0
V001800,new,mobile,email,0,0,0,0.0
V001801,new,mobile,direct,1,1,1,49.99
V001802,returning,desktop,paid_social,0,0,0,0.0
V001803,new,desktop,paid_social,0,0,0,0.0
V001804,new,mobile,paid_social,0,0,0,0.0
V001805,returning,mobile,paid_social,0,0,0,0.0
V001806,returning,desktop,paid_social,0,0,0,0.0
V001807,returning,desktop,paid_social,0,0,0,0.0
V001808,returning,mobile,paid_social,1,1,1,51.12
V001809,new,mobile,paid_social,0,0,0,0.0
V001810,returning,mobile,direct,1,0,0,0.0
V001811,new,mobile,paid_social,0,0,0,0.0
V001812,new,desktop,email,0,0,0,0.0
V001813,new,mobile,email,0,0,0,0.0
V001814,new,mobile,paid_social,0,0,0,0.0
V001815,returning,tablet,organic_search,0,0,0,0.0
V001816,new,desktop,email,0,0,0,0.0
V001817,new,desktop,direct,0,0,0,0.0
V001818,new,desktop,influencer,1,1,0,0.0
V001819,new,desktop,email,0,0,0,0.0
V001820,new,desktop,paid_social,0,0,0,0.0
V001821,returning,mobile,direct,0,0,0,0.0
V001822,returning,mobile,organic_search,0,0,0,0.0
V001823,new,tablet,organic_search,1,0,0,0.0
V001824,new,mobile,direct,0,0,0,0.0
V001825,returning,mobile,influencer,0,0,0,0.0
V001826,new,desktop,direct,0,0,0,0.0
V001827,new,mobile,direct,0,0,0,0.0
V001828,new,mobile,paid_social,0,0,0,0.0
V001829,new,mobile,email,0,0,0,0.0
V001830,returning,desktop,paid_social,0,0,0,0.0
V001831,returning,mobile,direct,0,0,0,0.0
V001832,returning,desktop,paid_social,0,0,0,0.0
V001833,returning,mobile,direct,0,0,0,0.0
V001834,new,desktop,paid_social,0,0,0,0.0
V001835,new,mobile,direct,0,0,0,0.0
V001836,returning,tablet,email,0,0,0,0.0
V001837,returning,mobile,paid_social,0,0,0,0.0
V001838,new,mobile,paid_social,0,0,0,0.0
V001839,returning,mobile,paid_social,1,1,0,0.0
V001840,returning,desktop,organic_search,1,1,1,47.94
V001841,new,mobile,paid_social,0,0,0,0.0
V001842,new,mobile,organic_search,0,0,0,0.0
V001843,returning,mobile,email,0,0,0,0.0
V001844,new,mobile,organic_search,0,0,0,0.0
V001845,new,desktop,paid_social,1,1,1,55.43
V001846,returning,desktop,email,1,1,0,0.0
V001847,returning,mobile,paid_social,0,0,0,0.0
V001848,new,mobile,email,0,0,0,0.0
V001849,new,mobile,paid_social,0,0,0,0.0
V001850,returning,mobile,influencer,0,0,0,0.0
V001851,returning,mobile,organic_search,0,0,0,0.0
V001852,returning,desktop,organic_search,0,0,0,0.0
V001853,new,desktop,direct,1,1,1,50.95
V001854,returning,mobile,paid_social,0,0,0,0.0
V001855,returning,mobile,email,1,1,1,50.92
V001856,new,desktop,direct,0,0,0,0.0
V001857,new,mobile,email,0,0,0,0.0
V001858,new,mobile,paid_social,0,0,0,0.0
V001859,returning,mobile,direct,0,0,0,0.0
V001860,new,desktop,organic_search,0,0,0,0.0
V001861,returning,mobile,paid_social,1,1,1,50.86
V001862,returning,desktop,paid_social,0,0,0,0.0
V001863,new,desktop,organic_search,0,0,0,0.0
V001864,new,desktop,influencer,0,0,0,0.0
V001865,new,mobile,direct,0,0,0,0.0
V001866,returning,desktop,paid_social,0,0,0,0.0
V001867,returning,desktop,direct,0,0,0,0.0
V001868,new,mobile,email,0,0,0,0.0
V001869,new,mobile,paid_social,0,0,0,0.0
V001870,new,desktop,paid_social,0,0,0,0.0
V001871,returning,desktop,organic_search,0,0,0,0.0
V001872,new,desktop,email,0,0,0,0.0
V001873,returning,mobile,paid_social,0,0,0,0.0
V001874,returning,desktop,paid_social,0,0,0,0.0
V001875,returning,desktop,paid_social,0,0,0,0.0
V001876,new,mobile,paid_social,0,0,0,0.0
V001877,new,desktop,paid_social,0,0,0,0.0
V001878,new,mobile,organic_search,0,0,0,0.0
V001879,returning,desktop,email,0,0,0,0.0
V001880,returning,mobile,paid_social,0,0,0,0.0
V001881,new,mobile,organic_search,0,0,0,0.0
V001882,new,mobile,influencer,1,1,0,0.0
V001883,returning,mobile,paid_social,0,0,0,0.0
V001884,new,desktop,organic_search,0,0,0,0.0
V001885,new,mobile,influencer,0,0,0,0.0
V001886,new,desktop,email,0,0,0,0.0
V001887,new,mobile,email,0,0,0,0.0
V001888,new,tablet,influencer,0,0,0,0.0
V001889,returning,mobile,organic_search,0,0,0,0.0
V001890,returning,mobile,organic_search,0,0,0,0.0
V001891,returning,desktop,paid_social,0,0,0,0.0
V001892,returning,mobile,direct,0,0,0,0.0
V001893,new,mobile,organic_search,0,0,0,0.0
V001894,new,desktop,email,0,0,0,0.0
V001895,new,mobile,direct,0,0,0,0.0
V001896,returning,mobile,influencer,1,1,1,50.34
V001897,returning,desktop,direct,0,0,0,0.0
V001898,new,desktop,direct,0,0,0,0.0
V001899,new,desktop,direct,0,0,0,0.0
V001900,returning,tablet,paid_social,0,0,0,0.0
V001901,returning,mobile,organic_search,0,0,0,0.0
V001902,returning,mobile,direct,0,0,0,0.0
V001903,returning,mobile,organic_search,0,0,0,0.0
V001904,new,desktop,email,0,0,0,0.0
V001905,returning,desktop,direct,0,0,0,0.0
V001906,new,desktop,influencer,0,0,0,0.0
V001907,returning,mobile,email,1,0,0,0.0
V001908,new,desktop,direct,0,0,0,0.0
V001909,new,mobile,email,0,0,0,0.0
V001910,new,mobile,paid_social,1,0,0,0.0
V001911,returning,mobile,organic_search,0,0,0,0.0
V001912,new,mobile,paid_social,0,0,0,0.0
V001913,new,mobile,direct,0,0,0,0.0
V001914,new,mobile,direct,0,0,0,0.0
V001915,returning,desktop,direct,0,0,0,0.0
V001916,new,desktop,organic_search,0,0,0,0.0
V001917,new,mobile,influencer,0,0,0,0.0
V001918,new,desktop,organic_search,0,0,0,0.0
V001919,returning,mobile,organic_search,0,0,0,0.0
V001920,new,mobile,paid_social,0,0,0,0.0
V001921,new,mobile,direct,0,0,0,0.0
V001922,new,desktop,direct,0,0,0,0.0
V001923,new,mobile,organic_search,0,0,0,0.0
V001924,new,mobile,organic_search,0,0,0,0.0
V001925,new,desktop,organic_search,0,0,0,0.0
V001926,new,mobile,direct,0,0,0,0.0
V001927,new,desktop,organic_search,0,0,0,0.0
V001928,new,desktop,direct,0,0,0,0.0
V001929,new,desktop,email,1,0,0,0.0
V001930,new,mobile,organic_search,0,0,0,0.0
V001931,new,desktop,paid_social,0,0,0,0.0
V001932,new,desktop,organic_search,0,0,0,0.0
V001933,new,mobile,paid_social,0,0,0,0.0
V001934,new,mobile,direct,0,0,0,0.0
V001935,returning,mobile,paid_social,0,0,0,0.0
V001936,returning,mobile,paid_social,0,0,0,0.0
V001937,new,tablet,email,0,0,0,0.0
V001938,new,desktop,direct,0,0,0,0.0
V001939,returning,desktop,influencer,0,0,0,0.0
V001940,returning,desktop,direct,0,0,0,0.0
V001941,new,mobile,influencer,0,0,0,0.0
V001942,new,desktop,direct,1,1,1,48.09
V001943,new,desktop,influencer,0,0,0,0.0
V001944,new,mobile,email,0,0,0,0.0
V001945,new,desktop,paid_social,0,0,0,0.0
V001946,returning,mobile,email,1,1,1,50.92
V001947,new,mobile,organic_search,0,0,0,0.0
V001948,returning,tablet,organic_search,0,0,0,0.0
V001949,new,desktop,direct,0,0,0,0.0
V001950,new,mobile,organic_search,0,0,0,0.0
V001951,new,desktop,paid_social,0,0,0,0.0
V001952,returning,desktop,paid_social,1,0,0,0.0
V001953,new,mobile,paid_social,0,0,0,0.0
V001954,new,mobile,influencer,0,0,0,0.0
V001955,new,tablet,organic_search,0,0,0,0.0
V001956,new,mobile,paid_social,0,0,0,0.0
V001957,new,mobile,influencer,0,0,0,0.0
V001958,new,mobile,direct,0,0,0,0.0
V001959,returning,mobile,direct,0,0,0,0.0
V001960,returning,tablet,direct,0,0,0,0.0
V001961,new,mobile,organic_search,0,0,0,0.0
V001962,returning,desktop,direct,0,0,0,0.0
V001963,new,desktop,organic_search,0,0,0,0.0
V001964,new,mobile,email,1,1,1,50.8
V001965,returning,desktop,paid_social,0,0,0,0.0
V001966,new,tablet,paid_social,0,0,0,0.0
V001967,new,desktop,paid_social,0,0,0,0.0
V001968,returning,mobile,paid_social,0,0,0,0.0
V001969,returning,desktop,direct,0,0,0,0.0
V001970,returning,mobile,paid_social,0,0,0,0.0
V001971,new,tablet,paid_social,0,0,0,0.0
V001972,new,desktop,paid_social,0,0,0,0.0
V001973,new,mobile,influencer,0,0,0,0.0
V001974,new,mobile,organic_search,0,0,0,0.0
V001975,new,desktop,email,1,1,1,49.42
V001976,returning,mobile,email,0,0,0,0.0
V001977,new,mobile,paid_social,0,0,0,0.0
V001978,new,desktop,organic_search,0,0,0,0.0
V001979,new,tablet,direct,0,0,0,0.0
V001980,new,mobile,paid_social,0,0,0,0.0
V001981,returning,desktop,direct,0,0,0,0.0
V001982,returning,mobile,paid_social,0,0,0,0.0
V001983,new,desktop,direct,0,0,0,0.0
V001984,new,tablet,email,0,0,0,0.0
V001985,new,desktop,email,0,0,0,0.0
V001986,returning,mobile,email,0,0,0,0.0
V001987,returning,mobile,organic_search,1,0,0,0.0
V001988,returning,desktop,organic_search,0,0,0,0.0
V001989,new,mobile,direct,0,0,0,0.0
V001990,new,desktop,email,0,0,0,0.0
V001991,new,mobile,influencer,1,1,1,45.89
V001992,new,mobile,direct,0,0,0,0.0
V001993,returning,desktop,direct,0,0,0,0.0
V001994,new,mobile,organic_search,0,0,0,0.0
V001995,new,mobile,influencer,0,0,0,0.0
V001996,new,mobile,organic_search,1,1,1,51.13
V001997,returning,desktop,paid_social,0,0,0,0.0
V001998,new,mobile,email,0,0,0,0.0
V001999,returning,desktop,paid_social,0,0,0,0.0
V002000,new,desktop,email,0,0,0,0.0
V002001,returning,mobile,organic_search,0,0,0,0.0
V002002,returning,mobile,organic_search,0,0,0,0.0
V002003,returning,mobile,direct,0,0,0,0.0
V002004,new,mobile,influencer,0,0,0,0.0
V002005,new,desktop,email,0,0,0,0.0
V002006,returning,mobile,email,0,0,0,0.0
V002007,new,desktop,organic_search,0,0,0,0.0
V002008,new,desktop,organic_search,0,0,0,0.0
V002009,returning,desktop,direct,0,0,0,0.0
V002010,returning,desktop,email,0,0,0,0.0
V002011,returning,desktop,organic_search,1,1,0,0.0
V002012,new,mobile,paid_social,0,0,0,0.0
V002013,returning,mobile,paid_social,0,0,0,0.0
V002014,returning,mobile,paid_social,0,0,0,0.0
V002015,new,desktop,organic_search,0,0,0,0.0
V002016,new,tablet,direct,1,0,0,0.0
V002017,new,mobile,email,0,0,0,0.0
V002018,returning,mobile,paid_social,0,0,0,0.0
V002019,new,mobile,direct,0,0,0,0.0
V002020,new,mobile,influencer,0,0,0,0.0
V002021,returning,mobile,paid_social,0,0,0,0.0
V002022,new,mobile,organic_search,0,0,0,0.0
V002023,new,mobile,email,0,0,0,0.0
V002024,new,tablet,organic_search,0,0,0,0.0
V002025,new,mobile,paid_social,0,0,0,0.0
V002026,new,desktop,organic_search,1,1,1,49.3
V002027,new,mobile,paid_social,0,0,0,0.0
V002028,returning,mobile,influencer,0,0,0,0.0
V002029,returning,desktop,direct,0,0,0,0.0
V002030,returning,tablet,organic_search,0,0,0,0.0
V002031,returning,mobile,direct,0,0,0,0.0
V002032,new,tablet,organic_search,1,0,0,0.0
V002033,new,mobile,paid_social,0,0,0,0.0
V002034,returning,mobile,influencer,0,0,0,0.0
V002035,new,mobile,direct,0,0,0,0.0
V002036,returning,mobile,influencer,0,0,0,0.0
V002037,new,mobile,paid_social,0,0,0,0.0
V002038,new,desktop,email,0,0,0,0.0
V002039,new,desktop,email,0,0,0,0.0
V002040,new,mobile,paid_social,0,0,0,0.0
V002041,new,desktop,organic_search,0,0,0,0.0
V002042,new,desktop,organic_search,0,0,0,0.0
V002043,returning,mobile,organic_search,0,0,0,0.0
V002044,returning,desktop,influencer,0,0,0,0.0
V002045,returning,mobile,paid_social,0,0,0,0.0
V002046,returning,mobile,direct,1,1,1,51.79
V002047,returning,desktop,email,1,1,1,51.89
V002048,returning,mobile,paid_social,0,0,0,0.0
V002049,returning,desktop,direct,0,0,0,0.0
V002050,new,tablet,influencer,0,0,0,0.0
V002051,new,desktop,email,0,0,0,0.0
V002052,new,desktop,email,0,0,0,0.0
V002053,new,mobile,paid_social,0,0,0,0.0
V002054,returning,mobile,organic_search,1,1,0,0.0
V002055,returning,mobile,organic_search,1,1,1,50.79
V002056,returning,mobile,paid_social,0,0,0,0.0
V002057,new,desktop,organic_search,0,0,0,0.0
V002058,new,mobile,paid_social,1,1,0,0.0
V002059,returning,mobile,organic_search,0,0,0,0.0
V002060,returning,mobile,organic_search,0,0,0,0.0
V002061,new,desktop,paid_social,0,0,0,0.0
V002062,new,mobile,paid_social,0,0,0,0.0
V002063,new,mobile,email,0,0,0,0.0
V002064,new,desktop,email,0,0,0,0.0
V002065,returning,desktop,direct,1,1,1,50.47
V002066,new,mobile,direct,0,0,0,0.0
V002067,new,desktop,influencer,0,0,0,0.0
V002068,returning,desktop,paid_social,0,0,0,0.0
V002069,new,mobile,email,0,0,0,0.0
V002070,new,desktop,paid_social,0,0,0,0.0
V002071,new,desktop,paid_social,1,1,1,45.94
V002072,new,desktop,paid_social,1,1,1,53.01
V002073,new,mobile,direct,0,0,0,0.0
V002074,new,desktop,direct,0,0,0,0.0
V002075,new,tablet,paid_social,0,0,0,0.0
V002076,new,desktop,organic_search,0,0,0,0.0
V002077,new,mobile,organic_search,0,0,0,0.0
V002078,new,desktop,direct,0,0,0,0.0
V002079,returning,desktop,direct,0,0,0,0.0
V002080,returning,desktop,email,0,0,0,0.0
V002081,returning,mobile,paid_social,0,0,0,0.0
V002082,returning,mobile,direct,0,0,0,0.0
V002083,new,mobile,organic_search,0,0,0,0.0
V002084,new,desktop,organic_search,0,0,0,0.0
V002085,returning,mobile,direct,0,0,0,0.0
V002086,new,mobile,paid_social,0,0,0,0.0
V002087,returning,desktop,paid_social,0,0,0,0.0
V002088,returning,mobile,direct,0,0,0,0.0
V002089,new,mobile,organic_search,1,1,1,50.86
V002090,new,mobile,organic_search,0,0,0,0.0
V002091,new,desktop,organic_search,0,0,0,0.0
V002092,new,mobile,organic_search,1,1,1,48.21
V002093,new,mobile,paid_social,0,0,0,0.0
V002094,new,desktop,paid_social,0,0,0,0.0
V002095,new,mobile,direct,1,0,0,0.0
V002096,returning,mobile,direct,1,1,1,46.72
V002097,new,desktop,direct,0,0,0,0.0
V002098,returning,desktop,paid_social,0,0,0,0.0
V002099,new,mobile,influencer,0,0,0,0.0
V002100,new,desktop,email,0,0,0,0.0
V002101,new,desktop,organic_search,0,0,0,0.0
V002102,new,mobile,influencer,0,0,0,0.0
V002103,returning,mobile,paid_social,0,0,0,0.0
V002104,new,mobile,email,1,1,1,49.95
V002105,new,mobile,organic_search,0,0,0,0.0
V002106,returning,desktop,email,0,0,0,0.0
V002107,new,desktop,influencer,0,0,0,0.0
V002108,returning,mobile,email,1,1,0,0.0
V002109,new,mobile,direct,0,0,0,0.0
V002110,new,desktop,direct,0,0,0,0.0
V002111,returning,desktop,direct,0,0,0,0.0
V002112,returning,desktop,direct,0,0,0,0.0
V002113,new,desktop,paid_social,0,0,0,0.0
V002114,new,desktop,paid_social,0,0,0,0.0
V002115,new,tablet,paid_social,0,0,0,0.0
V002116,returning,desktop,influencer,0,0,0,0.0
V002117,new,mobile,email,0,0,0,0.0
V002118,new,desktop,influencer,0,0,0,0.0
V002119,returning,mobile,organic_search,1,1,1,47.97
V002120,new,desktop,paid_social,0,0,0,0.0
V002121,returning,mobile,organic_search,0,0,0,0.0
V002122,new,desktop,direct,0,0,0,0.0
V002123,new,mobile,email,0,0,0,0.0
V002124,new,desktop,organic_search,0,0,0,0.0
V002125,new,mobile,organic_search,0,0,0,0.0
V002126,new,desktop,email,0,0,0,0.0
V002127,returning,mobile,paid_social,1,1,0,0.0
V002128,returning,desktop,direct,0,0,0,0.0
V002129,returning,mobile,direct,0,0,0,0.0
V002130,returning,mobile,email,0,0,0,0.0
V002131,new,mobile,organic_search,0,0,0,0.0
V002132,returning,mobile,paid_social,0,0,0,0.0
V002133,returning,mobile,organic_search,0,0,0,0.0
V002134,new,desktop,email,0,0,0,0.0
V002135,returning,mobile,influencer,1,1,1,51.41
V002136,new,mobile,direct,0,0,0,0.0
V002137,new,mobile,paid_social,0,0,0,0.0
V002138,returning,tablet,organic_search,0,0,0,0.0
V002139,returning,desktop,email,0,0,0,0.0
V002140,returning,mobile,organic_search,0,0,0,0.0
V002141,new,desktop,email,0,0,0,0.0
V002142,returning,tablet,organic_search,0,0,0,0.0
V002143,new,mobile,influencer,0,0,0,0.0
V002144,returning,mobile,paid_social,0,0,0,0.0
V002145,new,desktop,direct,0,0,0,0.0
V002146,returning,desktop,direct,0,0,0,0.0
V002147,new,mobile,direct,0,0,0,0.0
V002148,new,mobile,paid_social,0,0,0,0.0
V002149,returning,mobile,paid_social,1,1,1,50.76
V002150,new,tablet,organic_search,0,0,0,0.0
V002151,returning,desktop,email,0,0,0,0.0
V002152,new,mobile,organic_search,0,0,0,0.0
V002153,new,mobile,paid_social,0,0,0,0.0
V002154,new,desktop,paid_social,0,0,0,0.0
V002155,new,mobile,paid_social,1,0,0,0.0
V002156,new,mobile,organic_search,0,0,0,0.0
V002157,returning,mobile,paid_social,0,0,0,0.0
V002158,new,desktop,organic_search,0,0,0,0.0
V002159,returning,mobile,organic_search,1,1,0,0.0
V002160,returning,mobile,paid_social,0,0,0,0.0
V002161,returning,mobile,paid_social,0,0,0,0.0
V002162,returning,desktop,direct,0,0,0,0.0
V002163,new,mobile,email,0,0,0,0.0
V002164,returning,tablet,direct,0,0,0,0.0
V002165,new,desktop,direct,0,0,0,0.0
V002166,returning,mobile,organic_search,0,0,0,0.0
V002167,new,mobile,direct,1,0,0,0.0
V002168,new,desktop,paid_social,0,0,0,0.0
V002169,new,mobile,organic_search,0,0,0,0.0
V002170,returning,mobile,email,0,0,0,0.0
V002171,new,mobile,organic_search,0,0,0,0.0
V002172,new,mobile,organic_search,0,0,0,0.0
V002173,new,mobile,organic_search,0,0,0,0.0
V002174,new,desktop,organic_search,0,0,0,0.0
V002175,new,desktop,direct,0,0,0,0.0
V002176,returning,mobile,email,0,0,0,0.0
V002177,new,desktop,organic_search,1,1,1,49.68
V002178,new,mobile,direct,1,1,0,0.0
V002179,new,desktop,influencer,1,1,1,52.94
V002180,new,mobile,email,0,0,0,0.0
V002181,returning,mobile,paid_social,1,0,0,0.0
V002182,new,desktop,email,0,0,0,0.0
V002183,returning,mobile,direct,0,0,0,0.0
V002184,new,desktop,email,0,0,0,0.0
V002185,new,mobile,influencer,0,0,0,0.0
V002186,new,mobile,paid_social,0,0,0,0.0
V002187,new,tablet,email,0,0,0,0.0
V002188,new,desktop,direct,0,0,0,0.0
V002189,new,desktop,paid_social,0,0,0,0.0
V002190,new,mobile,organic_search,0,0,0,0.0
V002191,returning,mobile,direct,0,0,0,0.0
V002192,new,desktop,direct,0,0,0,0.0
V002193,new,mobile,organic_search,0,0,0,0.0
V002194,new,desktop,direct,1,1,1,48.13
V002195,new,mobile,organic_search,1,1,1,51.93
V002196,returning,tablet,organic_search,0,0,0,0.0
V002197,returning,desktop,influencer,0,0,0,0.0
V002198,returning,mobile,email,1,1,1,47.12
V002199,returning,mobile,email,0,0,0,0.0
V002200,new,mobile,direct,0,0,0,0.0
V002201,returning,mobile,organic_search,0,0,0,0.0
V002202,new,mobile,direct,0,0,0,0.0
V002203,returning,desktop,organic_search,0,0,0,0.0
V002204,returning,mobile,organic_search,1,0,0,0.0
V002205,new,desktop,paid_social,0,0,0,0.0
V002206,returning,mobile,organic_search,0,0,0,0.0
V002207,new,mobile,paid_social,0,0,0,0.0
V002208,new,desktop,direct,0,0,0,0.0
V002209,new,mobile,organic_search,0,0,0,0.0
V002210,returning,desktop,paid_social,0,0,0,0.0
V002211,new,desktop,paid_social,0,0,0,0.0
V002212,new,mobile,direct,0,0,0,0.0
V002213,new,desktop,email,0,0,0,0.0
V002214,returning,mobile,paid_social,0,0,0,0.0
